geographicDescription	northBoundingCoordinate	southBoundingCoordinate	eastBoundingCoordinate	westBoundingCoordinate
5339	34.01783577	34.01783577	-91.34664843	-91.34664843
5340	34.02268325	34.02268325	-91.35152953	-91.35152953
5341	34.02258412	34.02258412	-91.35165645	-91.35165645
5342	34.02183238	34.02183238	-91.35252262	-91.35252262
5343	34.02668019	34.02668019	-91.34805751	-91.34805751
5344	34.024458	34.024458	-91.34319087	-91.34319087
5345	34.02216848	34.02216848	-91.34490838	-91.34490838
5346	34.02211256	34.02211256	-91.34743555	-91.34743555
5347	34.02283027	34.02283027	-91.3513387	-91.3513387
5348	34.02184922	34.02184922	-91.35270831	-91.35270831
5349	34.02128399	34.02128399	-91.35344004	-91.35344004
5350	34.02666941	34.02666941	-91.34812529	-91.34812529
5351	34.02684638	34.02684638	-91.34467106	-91.34467106
5352	34.02436191	34.02436191	-91.34320142	-91.34320142
5353	34.02432729	34.02432729	-91.34318794	-91.34318794
5354	34.01961807	34.01961807	-91.34518665	-91.34518665
5355	34.01815586	34.01815586	-91.34674796	-91.34674796
5356	34.02216619	34.02216619	-91.34587944	-91.34587944
5357	34.02281338	34.02281338	-91.3513677	-91.3513677
5358	34.02183755	34.02183755	-91.35249425	-91.35249425
5359	34.02183599	34.02183599	-91.35255466	-91.35255466
5360	34.02143142	34.02143142	-91.35281333	-91.35281333
5361	34.02440978	34.02440978	-91.34318347	-91.34318347
5362	34.02433356	34.02433356	-91.34318544	-91.34318544
5363	34.02069143	34.02069143	-91.3446343	-91.3446343
5364	34.01898534	34.01898534	-91.34597101	-91.34597101
5365	34.01802375	34.01802375	-91.34673327	-91.34673327
5366	34.01701096	34.01701096	-91.34552394	-91.34552394
5367	34.0226583	34.0226583	-91.35157443	-91.35157443
5368	34.02187234	34.02187234	-91.35283052	-91.35283052
5369	34.02183528	34.02183528	-91.35230788	-91.35230788
5370	36.44029933	36.44029933	-94.03770642	-94.03770642
5371	36.44030254	36.44030254	-94.03820289	-94.03820289
5372	36.44034678	36.44034678	-94.04322506	-94.04322506
5373	36.44035656	36.44035656	-94.0435363	-94.0435363
5374	36.45126695	36.45126695	-94.05149456	-94.05149456
5375	36.45249328	36.45249328	-94.05111897	-94.05111897
5376	36.45286714	36.45286714	-94.05092963	-94.05092963
5377	36.45361629	36.45361629	-94.0504907	-94.0504907
5378	36.45365727	36.45365727	-94.05045855	-94.05045855
5379	36.45393677	36.45393677	-94.05014288	-94.05014288
5380	36.45396248	36.45396248	-94.05010255	-94.05010255
5381	36.45441468	36.45441468	-94.04905172	-94.04905172
5382	36.4588079	36.4588079	-94.04543965	-94.04543965
5383	36.46024742	36.46024742	-94.0432089	-94.0432089
5384	36.45800606	36.45800606	-94.02194211	-94.02194211
5385	36.45416983	36.45416983	-94.02356653	-94.02356653
5386	36.45407191	36.45407191	-94.02352966	-94.02352966
5387	36.453733	36.453733	-94.02146143	-94.02146143
5388	36.44953768	36.44953768	-94.02174534	-94.02174534
5389	36.44881394	36.44881394	-94.02300078	-94.02300078
5390	36.44030261	36.44030261	-94.03443672	-94.03443672
5391	36.44029266	36.44029266	-94.03699491	-94.03699491
5392	36.44029177	36.44029177	-94.03720337	-94.03720337
5393	36.4402929	36.4402929	-94.03723003	-94.03723003
5394	36.44029735	36.44029735	-94.03774384	-94.03774384
5395	36.44034307	36.44034307	-94.043196	-94.043196
5396	36.45093443	36.45093443	-94.05144172	-94.05144172
5397	36.45196732	36.45196732	-94.05134871	-94.05134871
5398	36.45235726	36.45235726	-94.05118487	-94.05118487
5399	36.45379132	36.45379132	-94.05033048	-94.05033048
5400	36.45385861	36.45385861	-94.05025475	-94.05025475
5401	36.45399323	36.45399323	-94.05005488	-94.05005488
5402	36.45400684	36.45400684	-94.05003049	-94.05003049
5403	36.4587558	36.4587558	-94.0454197	-94.0454197
5404	36.46024807	36.46024807	-94.04320872	-94.04320872
5405	36.45418508	36.45418508	-94.0235671	-94.0235671
5406	36.45398483	36.45398483	-94.02347586	-94.02347586
5407	36.45370734	36.45370734	-94.0215978	-94.0215978
5408	36.44333953	36.44333953	-94.02777965	-94.02777965
5409	36.44026001	36.44026001	-94.03920188	-94.03920188
5410	36.4445701	36.4445701	-94.05234076	-94.05234076
5411	36.44564854	36.44564854	-94.0520342	-94.0520342
5412	36.45155311	36.45155311	-94.05147168	-94.05147168
5413	36.45192912	36.45192912	-94.05135863	-94.05135863
5414	36.45215517	36.45215517	-94.05126537	-94.05126537
5415	36.45224003	36.45224003	-94.05122847	-94.05122847
5416	36.4529548	36.4529548	-94.05087745	-94.05087745
5417	36.45570206	36.45570206	-94.04567797	-94.04567797
5418	36.45588379	36.45588379	-94.04464327	-94.04464327
5419	36.46192814	36.46192814	-94.02852298	-94.02852298
5420	36.45353014	36.45353014	-94.01793227	-94.01793227
5421	36.45339939	36.45339939	-94.01700982	-94.01700982
5422	36.45274988	36.45274988	-94.01638256	-94.01638256
5423	36.45262359	36.45262359	-94.01655695	-94.01655695
5424	36.45116957	36.45116957	-94.0188816	-94.0188816
5425	36.45013806	36.45013806	-94.02068011	-94.02068011
5426	36.44963732	36.44963732	-94.0215607	-94.0215607
5427	36.4493794	36.4493794	-94.02200661	-94.02200661
5428	36.44754174	36.44754174	-94.02519503	-94.02519503
5429	36.44575315	36.44575315	-94.02631984	-94.02631984
5430	36.44394875	36.44394875	-94.02707964	-94.02707964
5431	36.44307412	36.44307412	-94.02822328	-94.02822328
5432	36.44027063	36.44027063	-94.03568785	-94.03568785
5433	36.4402714	36.4402714	-94.03577111	-94.03577111
5434	36.44261247	36.44261247	-94.05195709	-94.05195709
5435	36.4444158	36.4444158	-94.0523209	-94.0523209
5436	36.44447783	36.44447783	-94.0523312	-94.0523312
5437	36.44550784	36.44550784	-94.05208091	-94.05208091
5438	36.45121168	36.45121168	-94.05148533	-94.05148533
5439	36.45196126	36.45196126	-94.05134449	-94.05134449
5440	36.4519817	36.4519817	-94.05133696	-94.05133696
5441	36.45243694	36.45243694	-94.0511339	-94.0511339
5442	36.45394279	36.45394279	-94.05012339	-94.05012339
5443	36.45572044	36.45572044	-94.04558812	-94.04558812
5444	36.46192261	36.46192261	-94.02851408	-94.02851408
5445	36.45355783	36.45355783	-94.01892618	-94.01892618
5446	36.45336471	36.45336471	-94.01686872	-94.01686872
5447	36.45205214	36.45205214	-94.01738189	-94.01738189
5448	36.45124247	36.45124247	-94.01874607	-94.01874607
5449	36.45011849	36.45011849	-94.02070823	-94.02070823
5450	36.44918887	36.44918887	-94.02234202	-94.02234202
5451	36.4486918	36.4486918	-94.02320151	-94.02320151
5452	36.44756104	36.44756104	-94.02517072	-94.02517072
5453	36.44466149	36.44466149	-94.02676933	-94.02676933
5454	36.44138331	36.44138331	-94.03107857	-94.03107857
5455	36.44069834	36.44069834	-94.03250031	-94.03250031
5456	36.44063944	36.44063944	-94.03268531	-94.03268531
5457	36.44030033	36.44030033	-94.03776763	-94.03776763
5458	36.44033471	36.44033471	-94.04313502	-94.04313502
5459	36.44528037	36.44528037	-94.05216668	-94.05216668
5460	36.45210711	36.45210711	-94.05128531	-94.05128531
5461	36.45280414	36.45280414	-94.05095133	-94.05095133
5462	36.45364691	36.45364691	-94.05044951	-94.05044951
5463	36.45632002	36.45632002	-94.04387615	-94.04387615
5464	36.46023602	36.46023602	-94.04314869	-94.04314869
5465	36.4600866	36.4600866	-94.04235582	-94.04235582
5466	36.44961159	36.44961159	-94.02160415	-94.02160415
5467	36.44657211	36.44657211	-94.02598711	-94.02598711
5468	36.44240764	36.44240764	-94.02934918	-94.02934918
5469	36.44135827	36.44135827	-94.03111243	-94.03111243
5470	36.4401118	36.4401118	-94.03998182	-94.03998182
5471	36.44034557	36.44034557	-94.04327225	-94.04327225
5472	36.44460581	36.44460581	-94.05234814	-94.05234814
5473	36.45205799	36.45205799	-94.05130859	-94.05130859
5474	36.45368449	36.45368449	-94.0504177	-94.0504177
5475	36.45512019	36.45512019	-94.0474778	-94.0474778
5476	36.45647466	36.45647466	-94.04377337	-94.04377337
5477	36.46029224	36.46029224	-94.04349027	-94.04349027
5478	36.46009166	36.46009166	-94.04250837	-94.04250837
5479	36.44959306	36.44959306	-94.0216343	-94.0216343
5480	36.44594382	36.44594382	-94.02624427	-94.02624427
5481	36.44357905	36.44357905	-94.02739338	-94.02739338
5482	36.44026683	36.44026683	-94.03576953	-94.03576953
5483	36.44027639	36.44027639	-94.03656348	-94.03656348
5484	36.44031822	36.44031822	-94.03818158	-94.03818158
5485	36.44026025	36.44026025	-94.03916573	-94.03916573
5486	36.440066	36.440066	-94.04028478	-94.04028478
5487	36.44457066	36.44457066	-94.05234875	-94.05234875
5488	36.460088	36.460088	-94.04233894	-94.04233894
5489	36.46008773	36.46008773	-94.04229031	-94.04229031
5490	36.45336375	36.45336375	-94.01688161	-94.01688161
5491	36.44982818	36.44982818	-94.02121931	-94.02121931
5492	36.4488432	36.4488432	-94.02293456	-94.02293456
5493	36.44672703	36.44672703	-94.0259183	-94.0259183
5494	36.44600465	36.44600465	-94.02621864	-94.02621864
5495	36.4446724	36.4446724	-94.02675655	-94.02675655
5496	36.44363736	36.44363736	-94.02718428	-94.02718428
5497	36.44026642	36.44026642	-94.0357681	-94.0357681
5498	36.44013398	36.44013398	-94.03983728	-94.03983728
5499	36.44500521	36.44500521	-94.05228047	-94.05228047
5500	36.44507616	36.44507616	-94.0522538	-94.0522538
5501	36.45331608	36.45331608	-94.0506746	-94.0506746
5502	36.45793941	36.45793941	-94.04439167	-94.04439167
5503	36.46008756	36.46008756	-94.04229193	-94.04229193
5504	36.45352453	36.45352453	-94.01862823	-94.01862823
5505	36.4535305	36.4535305	-94.01788058	-94.01788058
5506	36.4495003	36.4495003	-94.02179456	-94.02179456
5507	36.44913194	36.44913194	-94.02244105	-94.02244105
5508	36.4471953	36.4471953	-94.02561731	-94.02561731
5509	36.44615647	36.44615647	-94.02615607	-94.02615607
5510	36.44364105	36.44364105	-94.02717522	-94.02717522
5511	36.44614071	36.44614071	-94.05187387	-94.05187387
5512	36.45350766	36.45350766	-94.05056149	-94.05056149
5513	36.4600995	36.4600995	-94.04250981	-94.04250981
5514	36.4535329	36.4535329	-94.01809262	-94.01809262
5515	36.44927086	36.44927086	-94.02219861	-94.02219861
5516	36.44911374	36.44911374	-94.0224758	-94.0224758
5517	36.44691062	36.44691062	-94.02582695	-94.02582695
5518	37.1159167	37.1159167	-93.40635158	-93.40635158
5519	37.1158112	37.1158112	-93.40615414	-93.40615414
5520	37.11568114	37.11568114	-93.40453489	-93.40453489
5521	37.11567669	37.11567669	-93.40367061	-93.40367061
5522	37.11485905	37.11485905	-93.40233613	-93.40233613
5523	37.11443276	37.11443276	-93.40211799	-93.40211799
5524	37.11182456	37.11182456	-93.40127114	-93.40127114
5525	37.10883026	37.10883026	-93.39847154	-93.39847154
5526	37.10828564	37.10828564	-93.3986341	-93.3986341
5527	37.10793644	37.10793644	-93.39882642	-93.39882642
5528	37.10748598	37.10748598	-93.39909171	-93.39909171
5529	37.10520869	37.10520869	-93.40091674	-93.40091674
5530	37.10025949	37.10025949	-93.40439903	-93.40439903
5531	37.09169645	37.09169645	-93.40433809	-93.40433809
5532	37.09146112	37.09146112	-93.40489805	-93.40489805
5533	37.09583772	37.09583772	-93.41000663	-93.41000663
5534	37.11593603	37.11593603	-93.406377	-93.406377
5535	37.1158235	37.1158235	-93.40616072	-93.40616072
5536	37.11569356	37.11569356	-93.40426652	-93.40426652
5537	37.1146457	37.1146457	-93.40221409	-93.40221409
5538	37.11431869	37.11431869	-93.40207053	-93.40207053
5539	37.10955491	37.10955491	-93.39849243	-93.39849243
5540	37.10819687	37.10819687	-93.39868203	-93.39868203
5541	37.1002931	37.1002931	-93.40440513	-93.40440513
5542	37.09819135	37.09819135	-93.40418898	-93.40418898
5543	37.09179922	37.09179922	-93.40411945	-93.40411945
5544	37.09148596	37.09148596	-93.40484307	-93.40484307
5545	37.09135741	37.09135741	-93.40555944	-93.40555944
5546	37.11650829	37.11650829	-93.40734373	-93.40734373
5547	37.11590441	37.11590441	-93.40633717	-93.40633717
5548	37.11567903	37.11567903	-93.40405132	-93.40405132
5549	37.11466618	37.11466618	-93.4022294	-93.4022294
5550	37.10872164	37.10872164	-93.39849557	-93.39849557
5551	37.10812579	37.10812579	-93.39871718	-93.39871718
5552	37.1077884	37.1077884	-93.39891781	-93.39891781
5553	37.10031705	37.10031705	-93.40440375	-93.40440375
5554	37.09320733	37.09320733	-93.40344948	-93.40344948
5555	37.09135813	37.09135813	-93.40542841	-93.40542841
5556	37.09135238	37.09135238	-93.40560202	-93.40560202
5557	37.09176506	37.09176506	-93.40684152	-93.40684152
5558	37.09408608	37.09408608	-93.40780379	-93.40780379
5559	37.10501875	37.10501875	-93.41612678	-93.41612678
5560	37.106566	37.106566	-93.41609577	-93.41609577
5561	37.11706025	37.11706025	-93.40876826	-93.40876826
5562	37.11638496	37.11638496	-93.40713617	-93.40713617
5563	37.11587427	37.11587427	-93.40628414	-93.40628414
5564	37.11567728	37.11567728	-93.40423255	-93.40423255
5565	37.11528126	37.11528126	-93.40267351	-93.40267351
5566	37.10549666	37.10549666	-93.40066281	-93.40066281
5567	37.10018334	37.10018334	-93.40441462	-93.40441462
5568	37.09135439	37.09135439	-93.40569368	-93.40569368
5569	37.09304177	37.09304177	-93.40755832	-93.40755832
5570	37.09400932	37.09400932	-93.40779746	-93.40779746
5571	37.09461058	37.09461058	-93.40784763	-93.40784763
5572	37.09580665	37.09580665	-93.40901204	-93.40901204
5573	37.11706322	37.11706322	-93.40885923	-93.40885923
5574	37.11637636	37.11637636	-93.40712021	-93.40712021
5575	37.11585312	37.11585312	-93.40624144	-93.40624144
5576	37.11583935	37.11583935	-93.40621436	-93.40621436
5577	37.11576155	37.11576155	-93.40603618	-93.40603618
5578	37.11567625	37.11567625	-93.40560608	-93.40560608
5579	37.11567368	37.11567368	-93.40486264	-93.40486264
5580	37.11567569	37.11567569	-93.40429953	-93.40429953
5581	37.11547009	37.11547009	-93.40295794	-93.40295794
5582	37.10554644	37.10554644	-93.40062118	-93.40062118
5583	37.10426285	37.10426285	-93.40177445	-93.40177445
5584	37.10041379	37.10041379	-93.4043944	-93.4043944
5585	37.09153341	37.09153341	-93.40470519	-93.40470519
5586	37.0942003	37.0942003	-93.40781085	-93.40781085
5587	37.11575105	37.11575105	-93.40601252	-93.40601252
5588	37.11569636	37.11569636	-93.40579627	-93.40579627
5589	37.11568097	37.11568097	-93.4040138	-93.4040138
5590	37.11451968	37.11451968	-93.40216603	-93.40216603
5591	37.11377558	37.11377558	-93.40189409	-93.40189409
5592	37.11328837	37.11328837	-93.40179254	-93.40179254
5593	37.10874208	37.10874208	-93.39849229	-93.39849229
5594	37.10782637	37.10782637	-93.39890989	-93.39890989
5595	37.10032869	37.10032869	-93.40441347	-93.40441347
5596	37.10010297	37.10010297	-93.40442521	-93.40442521
5597	37.09148932	37.09148932	-93.40482515	-93.40482515
5598	37.09137216	37.09137216	-93.40528768	-93.40528768
5599	37.09149455	37.09149455	-93.40639051	-93.40639051
5600	37.09364879	37.09364879	-93.40773808	-93.40773808
5601	37.09573869	37.09573869	-93.40856393	-93.40856393
5602	37.09783817	37.09783817	-93.41159413	-93.41159413
5603	37.11449005	37.11449005	-93.41823826	-93.41823826
5604	37.11595928	37.11595928	-93.40643467	-93.40643467
5605	37.11575469	37.11575469	-93.40602116	-93.40602116
5606	37.11567021	37.11567021	-93.40518336	-93.40518336
5607	37.11567589	37.11567589	-93.40408917	-93.40408917
5608	37.11506284	37.11506284	-93.4024667	-93.4024667
5609	37.1137176	37.1137176	-93.40187284	-93.40187284
5610	37.10879218	37.10879218	-93.39847859	-93.39847859
5611	37.10763527	37.10763527	-93.39901663	-93.39901663
5612	37.10039713	37.10039713	-93.40439586	-93.40439586
5613	37.0940608	37.0940608	-93.40358539	-93.40358539
5614	37.0913862	37.0913862	-93.40598223	-93.40598223
5615	37.09419445	37.09419445	-93.40781425	-93.40781425
5616	37.09583689	37.09583689	-93.41001664	-93.41001664
5617	37.09780274	37.09780274	-93.41156913	-93.41156913
5618	37.09883396	37.09883396	-93.41349351	-93.41349351
5619	37.11637183	37.11637183	-93.40712527	-93.40712527
5620	37.11590475	37.11590475	-93.40634582	-93.40634582
5621	37.11567104	37.11567104	-93.40429396	-93.40429396
5622	37.1142507	37.1142507	-93.40204206	-93.40204206
5623	37.11086154	37.11086154	-93.40033164	-93.40033164
5624	37.10774548	37.10774548	-93.39895159	-93.39895159
5625	37.10032461	37.10032461	-93.40440439	-93.40440439
5626	37.09205406	37.09205406	-93.4037043	-93.4037043
5627	37.09137678	37.09137678	-93.40590149	-93.40590149
5628	37.0914129	37.0914129	-93.40609521	-93.40609521
5629	37.09144719	37.09144719	-93.40623758	-93.40623758
5630	37.09188234	37.09188234	-93.40697571	-93.40697571
5631	37.09774673	37.09774673	-93.4115351	-93.4115351
5632	37.10480628	37.10480628	-93.41612683	-93.41612683
5633	37.11697685	37.11697685	-93.40824395	-93.40824395
5634	37.11639905	37.11639905	-93.40715711	-93.40715711
5635	37.11592448	37.11592448	-93.40636553	-93.40636553
5636	37.11567236	37.11567236	-93.40496067	-93.40496067
5637	37.11442902	37.11442902	-93.40211685	-93.40211685
5638	37.11098087	37.11098087	-93.40049031	-93.40049031
5639	37.10757561	37.10757561	-93.39904332	-93.39904332
5640	37.10015122	37.10015122	-93.4044136	-93.4044136
5641	37.09135661	37.09135661	-93.40573709	-93.40573709
5642	37.09148398	37.09148398	-93.40635305	-93.40635305
5643	37.09231324	37.09231324	-93.40727337	-93.40727337
5644	37.11638801	37.11638801	-93.40713466	-93.40713466
5645	37.11593407	37.11593407	-93.40637389	-93.40637389
5646	37.11567365	37.11567365	-93.40490616	-93.40490616
5647	37.11568015	37.11568015	-93.4043154	-93.4043154
5648	37.11421305	37.11421305	-93.40202904	-93.40202904
5649	37.11088493	37.11088493	-93.40035135	-93.40035135
5650	37.10765421	37.10765421	-93.39900751	-93.39900751
5651	37.10017086	37.10017086	-93.40441877	-93.40441877
5652	37.09135505	37.09135505	-93.40553537	-93.40553537
5653	37.09135584	37.09135584	-93.40563322	-93.40563322
5654	37.09146648	37.09146648	-93.40628414	-93.40628414
5655	37.09151326	37.09151326	-93.406404	-93.406404
5656	37.09209734	37.09209734	-93.40715076	-93.40715076
5657	37.09268915	37.09268915	-93.40742306	-93.40742306
5658	37.09405473	37.09405473	-93.4077984	-93.4077984
5659	37.09412697	37.09412697	-93.4078052	-93.4078052
5660	34.02381047	34.02381047	-91.34321081	-91.34321081
5661	34.01882906	34.01882906	-91.34614804	-91.34614804
5662	34.02254229	34.02254229	-91.34879055	-91.34879055
5663	34.02304785	34.02304785	-91.35015788	-91.35015788
5664	34.02554861	34.02554861	-91.35075183	-91.35075183
5665	34.02676468	34.02676468	-91.34764186	-91.34764186
5666	34.02534297	34.02534297	-91.3431749	-91.3431749
5667	34.02493519	34.02493519	-91.34318344	-91.34318344
5668	34.02278421	34.02278421	-91.34348447	-91.34348447
5669	34.01685303	34.01685303	-91.34532693	-91.34532693
5670	34.02290624	34.02290624	-91.35118401	-91.35118401
5671	34.02642646	34.02642646	-91.34868757	-91.34868757
5672	34.02677224	34.02677224	-91.34761311	-91.34761311
5673	34.02677753	34.02677753	-91.34759845	-91.34759845
5674	34.02683908	34.02683908	-91.34704121	-91.34704121
5675	34.02684277	34.02684277	-91.34648689	-91.34648689
5676	34.02615737	34.02615737	-91.34314399	-91.34314399
5677	34.02473854	34.02473854	-91.34318279	-91.34318279
5678	34.0242725	34.0242725	-91.34320001	-91.34320001
5679	34.01865049	34.01865049	-91.34638479	-91.34638479
5680	34.02219862	34.02219862	-91.34534547	-91.34534547
5681	34.02306679	34.02306679	-91.35060698	-91.35060698
5682	34.02174853	34.02174853	-91.35355677	-91.35355677
5683	34.02494889	34.02494889	-91.35220839	-91.35220839
