ParkName,ParkCode,LocationID,LocationNumber,LocationType,LocationDescription,StreamName,TributaryName,County,StretchNumber,ReachID,Season,StartDate,EndDate,RiffleNo,RiffleLength,Temperature,SpecificConductance,pH,DO,Turbidity,Note
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJT03,03,Tributary,,Jacks Fork,Shawnee Creek,Shannon,699,JACKT03,2012,11/13/2012 0:00:00,12/5/2012 0:00:00,2,-999.00,8.80,521.70,8.22,11.58,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJT03,03,Tributary,,Jacks Fork,Shawnee Creek,Shannon,699,JACKT03,2012,11/13/2012 0:00:00,12/5/2012 0:00:00,3,-999.00,8.50,607.80,8.15,11.59,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJT03,03,Tributary,,Jacks Fork,Shawnee Creek,Shannon,699,JACKT03,2014,11/5/2014 0:00:00,11/19/2014 0:00:00,1,-999.00,12.00,520.90,7.93,9.59,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJT03,03,Tributary,,Jacks Fork,Shawnee Creek,Shannon,699,JACKT03,2014,11/5/2014 0:00:00,11/19/2014 0:00:00,2,-999.00,12.30,521.20,7.93,9.77,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJT03,03,Tributary,,Jacks Fork,Shawnee Creek,Shannon,699,JACKT03,2014,11/5/2014 0:00:00,11/19/2014 0:00:00,3,-999.00,12.20,522.90,7.92,10.33,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJT03,03,Tributary,,Jacks Fork,Shawnee Creek,Shannon,699,JACKT03,2016,11/1/2016 0:00:00,11/10/2016 0:00:00,1,-999.00,18.50,487.00,8.14,8.92,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJT03,03,Tributary,,Jacks Fork,Shawnee Creek,Shannon,699,JACKT03,2016,11/1/2016 0:00:00,11/10/2016 0:00:00,2,-999.00,18.60,486.10,8.16,9.72,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJT03,03,Tributary,,Jacks Fork,Shawnee Creek,Shannon,699,JACKT03,2016,11/1/2016 0:00:00,11/10/2016 0:00:00,3,-999.00,18.10,485.90,8.12,9.51,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJT03,03,Tributary,,Jacks Fork,Shawnee Creek,Shannon,699,JACKT03,2018,11/7/2018 0:00:00,11/20/2018 0:00:00,1,-999.00,10.60,411.30,8.14,11.94,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJT03,03,Tributary,,Jacks Fork,Shawnee Creek,Shannon,699,JACKT03,2018,11/7/2018 0:00:00,11/20/2018 0:00:00,2,-999.00,10.50,412.20,8.08,11.88,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJT03,03,Tributary,,Jacks Fork,Shawnee Creek,Shannon,699,JACKT03,2018,11/7/2018 0:00:00,11/20/2018 0:00:00,3,-999.00,10.50,412.20,8.07,11.62,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJT03,03,Tributary,,Jacks Fork,Shawnee Creek,Shannon,699,JACKT03,2020,11/17/2020 0:00:00,1/14/2021 0:00:00,1,-999.00,6.60,272.50,8.21,13.52,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJT03,03,Tributary,,Jacks Fork,Shawnee Creek,Shannon,699,JACKT03,2020,11/17/2020 0:00:00,1/14/2021 0:00:00,2,-999.00,6.20,273.30,8.18,13.75,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJT03,03,Tributary,,Jacks Fork,Shawnee Creek,Shannon,699,JACKT03,2020,11/17/2020 0:00:00,1/14/2021 0:00:00,3,-999.00,5.80,273.60,8.20,13.82,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJT03,03,Tributary,,Jacks Fork,Shawnee Creek,Shannon,699,JACKT03,2022,10/25/2022 0:00:00,11/4/2022 0:00:00,1,-999.00,16.10,438.30,8.09,7.73,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJT03,03,Tributary,,Jacks Fork,Shawnee Creek,Shannon,699,JACKT03,2022,10/25/2022 0:00:00,11/4/2022 0:00:00,2,-999.00,15.90,438.60,8.09,8.01,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJT03,03,Tributary,,Jacks Fork,Shawnee Creek,Shannon,699,JACKT03,2022,10/25/2022 0:00:00,11/4/2022 0:00:00,3,-999.00,15.80,438.30,8.10,7.64,-999.00,
Pea Ridge NMP,PERI,PERIAqubug03,03,Tributary,,Lee Creek,,Benton,,PERILOW03,2018,5/7/2018 0:00:00,5/7/2018 0:00:00,1,-999.00,17.39,226.00,7.50,10.74,-999.00,Turbidity 3.9. Discrete reading taken with YSI-6920 datasonde.
Pea Ridge NMP,PERI,PERIAqubug03,03,Tributary,,Lee Creek,,Benton,,PERILOW03,2018,5/7/2018 0:00:00,5/7/2018 0:00:00,2,-999.00,17.58,224.00,7.52,10.67,-999.00,Turbidity 6.9. Discrete reading taken with YSI-6920 datasonde.
Pea Ridge NMP,PERI,PERIAqubug03,03,Tributary,,Lee Creek,,Benton,,PERILOW03,2018,5/7/2018 0:00:00,5/7/2018 0:00:00,3,-999.00,17.44,226.00,7.49,10.60,-999.00,Turbidity 6.5. Discrete reading taken with YSI-6920 datasonde.
Pipestone NM,PIPE,PIPEAquBug01,01,Tributary,PPS1,Upper Pipestone Creek,,Pipestone,,PIPEUPP01,2021,8/26/2021 0:00:00,8/26/2021 0:00:00,3,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,
Pipestone NM,PIPE,PIPEAquBug01,01,Tributary,PPS1,Upper Pipestone Creek,,Pipestone,,PIPEUPP01,2022,8/18/2022 0:00:00,8/18/2022 0:00:00,3,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,
Wilson's Creek NB,WICR,WICRAquBug01,01,Tributary,Upper Wilson's Creek (WICR 1),Upper Wilson Creek,,Greene,,WICRUPP01,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,1,-999.00,24.00,699.00,7.59,9.13,120.00,
Wilson's Creek NB,WICR,WICRAquBug01,01,Tributary,Upper Wilson's Creek (WICR 1),Upper Wilson Creek,,Greene,,WICRUPP01,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,2,-999.00,24.30,810.00,7.52,9.31,120.00,
Wilson's Creek NB,WICR,WICRAquBug01,01,Tributary,Upper Wilson's Creek (WICR 1),Upper Wilson Creek,,Greene,,WICRUPP01,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,3,-999.00,24.00,821.00,7.47,8.85,110.00,
Wilson's Creek NB,WICR,WICRAquBug02,02,Tributary,Site 1 2010; Lower Wilson's Creek (WICR 3),Lower Wilson Creek,,Greene,,WICRLOW02,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,1,-999.00,19.80,735.00,7.14,6.68,120.00,
Wilson's Creek NB,WICR,WICRAquBug02,02,Tributary,Site 1 2010; Lower Wilson's Creek (WICR 3),Lower Wilson Creek,,Greene,,WICRLOW02,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,2,-999.00,20.00,732.00,7.38,7.67,115.00,
Wilson's Creek NB,WICR,WICRAquBug02,02,Tributary,Site 1 2010; Lower Wilson's Creek (WICR 3),Lower Wilson Creek,,Greene,,WICRLOW02,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,3,-999.00,20.40,743.00,7.49,8.07,120.00,
Wilson's Creek NB,WICR,WICRAquBug02,02,Tributary,Site 1 2010; Lower Wilson's Creek (WICR 3),Lower Wilson Creek,,Greene,,WICRLOW02,2007,7/15/2007 0:00:00,7/15/2007 0:00:00,1,-999.00,19.40,590.00,7.06,8.01,-999.00,
Wilson's Creek NB,WICR,WICRAquBug02,02,Tributary,Site 1 2010; Lower Wilson's Creek (WICR 3),Lower Wilson Creek,,Greene,,WICRLOW02,2007,7/15/2007 0:00:00,7/15/2007 0:00:00,2,-999.00,19.30,591.00,7.03,7.85,-999.00,
Wilson's Creek NB,WICR,WICRAquBug02,02,Tributary,Site 1 2010; Lower Wilson's Creek (WICR 3),Lower Wilson Creek,,Greene,,WICRLOW02,2007,7/15/2007 0:00:00,7/15/2007 0:00:00,3,-999.00,19.20,590.00,6.91,7.75,-999.00,
Wilson's Creek NB,WICR,WICRAquBug03,03,Tributary,Site 2 2010; Skeggs Branch (WICR 2),Skegg's Branch,,Greene,,WICRLOW03,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,1,-999.00,16.90,425.50,7.68,8.02,120.00,
Wilson's Creek NB,WICR,WICRAquBug03,03,Tributary,Site 2 2010; Skeggs Branch (WICR 2),Skegg's Branch,,Greene,,WICRLOW03,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,2,-999.00,17.40,431.80,7.79,9.28,120.00,
Wilson's Creek NB,WICR,WICRAquBug03,03,Tributary,Site 2 2010; Skeggs Branch (WICR 2),Skegg's Branch,,Greene,,WICRLOW03,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,3,-999.00,17.90,431.80,7.80,9.95,120.00,
Wilson's Creek NB,WICR,WICRAquBug03,03,Tributary,Site 2 2010; Skeggs Branch (WICR 2),Skegg's Branch,,Greene,,WICRLOW03,2007,6/22/2007 0:00:00,6/22/2007 0:00:00,1,-999.00,16.90,440.90,7.00,9.02,-999.00,
Wilson's Creek NB,WICR,WICRAquBug03,03,Tributary,Site 2 2010; Skeggs Branch (WICR 2),Skegg's Branch,,Greene,,WICRLOW03,2007,6/22/2007 0:00:00,6/22/2007 0:00:00,2,-999.00,16.80,440.90,7.08,9.06,-999.00,
Wilson's Creek NB,WICR,WICRAquBug03,03,Tributary,Site 2 2010; Skeggs Branch (WICR 2),Skegg's Branch,,Greene,,WICRLOW03,2007,6/22/2007 0:00:00,6/22/2007 0:00:00,3,-999.00,16.70,438.60,6.97,9.21,-999.00,
Wilson's Creek NB,WICR,WICRAQUBUG04,04,Tributary,Site 3 2010; Terrel Creek,Terrell Creek,,Christian,,WICRLOW04,2006,6/14/2006 0:00:00,6/14/2006 0:00:00,1,-999.00,16.70,385.20,7.10,7.02,120.00,
Wilson's Creek NB,WICR,WICRAQUBUG04,04,Tributary,Site 3 2010; Terrel Creek,Terrell Creek,,Christian,,WICRLOW04,2006,6/14/2006 0:00:00,6/14/2006 0:00:00,2,-999.00,16.00,394.80,7.19,8.76,120.00,
Wilson's Creek NB,WICR,WICRAQUBUG04,04,Tributary,Site 3 2010; Terrel Creek,Terrell Creek,,Christian,,WICRLOW04,2006,6/14/2006 0:00:00,6/14/2006 0:00:00,3,-999.00,16.00,395.50,7.10,8.30,120.00,
Wilson's Creek NB,WICR,WICRAQUBUG04,04,Tributary,Site 3 2010; Terrel Creek,Terrell Creek,,Christian,,WICRLOW04,2007,6/22/2007 0:00:00,6/22/2007 0:00:00,1,-999.00,18.70,425.20,6.97,9.79,-999.00,
Wilson's Creek NB,WICR,WICRAQUBUG04,04,Tributary,Site 3 2010; Terrel Creek,Terrell Creek,,Christian,,WICRLOW04,2007,6/22/2007 0:00:00,6/22/2007 0:00:00,2,-999.00,18.00,433.30,6.94,8.26,-999.00,
Wilson's Creek NB,WICR,WICRAQUBUG04,04,Tributary,Site 3 2010; Terrel Creek,Terrell Creek,,Christian,,WICRLOW04,2007,6/22/2007 0:00:00,6/22/2007 0:00:00,3,-999.00,17.50,428.10,6.86,7.21,-999.00,
