ParkName,ParkCode,Season,LocationID,EventID,Units,DischargeNo,DistanceFromBank_m,Depth_cm,Velocity_ms,Comments,DETimeStamp
Hot Springs National Park,HOSP,2018,HOSPAqubug01,HOSPAquBug2018Jul09,meters,13,6,10,0.02,,10/5/2020 11:46
Hot Springs National Park,HOSP,2018,HOSPAqubug01,HOSPAquBug2018Jul09,meters,14,6.5,8,0.14,,10/5/2020 11:46
Hot Springs National Park,HOSP,2018,HOSPAqubug01,HOSPAquBug2018Jul09,meters,15,7,6,0.08,,10/5/2020 11:46
Hot Springs National Park,HOSP,2018,HOSPAqubug01,HOSPAquBug2018Jul09,meters,16,7.5,2,0.13,,10/5/2020 11:46
Hot Springs National Park,HOSP,2018,HOSPAqubug01,HOSPAquBug2018Jul09,meters,17,-999,-999,-999,,10/5/2020 11:46
Hot Springs National Park,HOSP,2018,HOSPAqubug01,HOSPAquBug2018Jul09,meters,18,-999,-999,-999,,10/5/2020 11:46
Hot Springs National Park,HOSP,2018,HOSPAqubug02,HOSPAquBug2018Jul09,meters,1,0,0,0,,10/5/2020 11:46
Hot Springs National Park,HOSP,2018,HOSPAqubug02,HOSPAquBug2018Jul09,meters,2,0.2,10,-0.01,,10/5/2020 11:46
Hot Springs National Park,HOSP,2018,HOSPAqubug02,HOSPAquBug2018Jul09,meters,3,0.4,6,0.33,,10/5/2020 11:46
Hot Springs National Park,HOSP,2018,HOSPAqubug02,HOSPAquBug2018Jul09,meters,4,0.6,10,0.42,,10/5/2020 11:46
Hot Springs National Park,HOSP,2018,HOSPAqubug02,HOSPAquBug2018Jul09,meters,5,0.8,14,0.25,,10/5/2020 11:46
Hot Springs National Park,HOSP,2018,HOSPAqubug02,HOSPAquBug2018Jul09,meters,6,1,18,0.33,,10/5/2020 11:46
Hot Springs National Park,HOSP,2018,HOSPAqubug02,HOSPAquBug2018Jul09,meters,7,1.2,10,0.36,,10/5/2020 11:46
Hot Springs National Park,HOSP,2018,HOSPAqubug02,HOSPAquBug2018Jul09,meters,8,1.4,6,0.19,,10/5/2020 11:46
Hot Springs National Park,HOSP,2018,HOSPAqubug02,HOSPAquBug2018Jul09,meters,9,1.6,10,0.08,,10/5/2020 11:46
Hot Springs National Park,HOSP,2018,HOSPAqubug02,HOSPAquBug2018Jul09,meters,10,1.8,6,0.07,,10/5/2020 11:46
Hot Springs National Park,HOSP,2018,HOSPAqubug02,HOSPAquBug2018Jul09,meters,11,2,6,-0.01,,10/5/2020 11:46
Hot Springs National Park,HOSP,2018,HOSPAqubug02,HOSPAquBug2018Jul09,meters,12,2.2,4,0.01,,10/5/2020 11:46
Hot Springs National Park,HOSP,2018,HOSPAqubug02,HOSPAquBug2018Jul09,meters,13,2.4,1,-999,to shallow,10/5/2020 11:46
Hot Springs National Park,HOSP,2018,HOSPAqubug02,HOSPAquBug2018Jul09,meters,14,2.6,1,-999,to shallow,10/5/2020 11:46
Hot Springs National Park,HOSP,2018,HOSPAqubug02,HOSPAquBug2018Jul09,meters,15,2.8,1,-999,to shallow,10/5/2020 11:46
Hot Springs National Park,HOSP,2018,HOSPAqubug02,HOSPAquBug2018Jul09,meters,16,-999,-999,-999,,10/5/2020 11:46
Hot Springs National Park,HOSP,2018,HOSPAqubug02,HOSPAquBug2018Jul09,meters,17,-999,-999,-999,,10/5/2020 11:46
Hot Springs National Park,HOSP,2024,HOSPAqubug01,HOSPAquBug2024Jul16,meters,1,0,0,0,,10/22/2024 7:39
Hot Springs National Park,HOSP,2024,HOSPAqubug01,HOSPAquBug2024Jul16,meters,2,0.5,2,0,,10/22/2024 7:39
Hot Springs National Park,HOSP,2024,HOSPAqubug01,HOSPAquBug2024Jul16,meters,3,1,26,0.01,,10/22/2024 7:39
Hot Springs National Park,HOSP,2024,HOSPAqubug01,HOSPAquBug2024Jul16,meters,4,1.5,42,0.14,,10/22/2024 7:39
Hot Springs National Park,HOSP,2024,HOSPAqubug01,HOSPAquBug2024Jul16,meters,5,2,38,0.19,,10/22/2024 7:39
Hot Springs National Park,HOSP,2024,HOSPAqubug01,HOSPAquBug2024Jul16,meters,6,2.5,28,0.06,,10/22/2024 7:39
Hot Springs National Park,HOSP,2024,HOSPAqubug01,HOSPAquBug2024Jul16,meters,7,3,21,0.11,,10/22/2024 7:39
Hot Springs National Park,HOSP,2024,HOSPAqubug01,HOSPAquBug2024Jul16,meters,8,3.5,10,0.11,,10/22/2024 7:39
Hot Springs National Park,HOSP,2024,HOSPAqubug01,HOSPAquBug2024Jul16,meters,9,4,12,0.09,,10/22/2024 7:39
Hot Springs National Park,HOSP,2024,HOSPAqubug01,HOSPAquBug2024Jul16,meters,10,4.5,6,0.02,,10/22/2024 7:39
Hot Springs National Park,HOSP,2024,HOSPAqubug01,HOSPAquBug2024Jul16,meters,11,5,0,0,,10/22/2024 7:39
Hot Springs National Park,HOSP,2024,HOSPAqubug02,HOSPAquBug2024Jul17,meters,1,0,0,0,,10/22/2024 7:39
Hot Springs National Park,HOSP,2024,HOSPAqubug02,HOSPAquBug2024Jul17,meters,2,0.5,0,0,,10/22/2024 7:39
Hot Springs National Park,HOSP,2024,HOSPAqubug02,HOSPAquBug2024Jul17,meters,3,1,2,0.04,,10/22/2024 7:39
Hot Springs National Park,HOSP,2024,HOSPAqubug02,HOSPAquBug2024Jul17,meters,4,1.5,2,0,,10/22/2024 7:39
Hot Springs National Park,HOSP,2024,HOSPAqubug02,HOSPAquBug2024Jul17,meters,5,2,8,0.01,,10/22/2024 7:39
Hot Springs National Park,HOSP,2024,HOSPAqubug02,HOSPAquBug2024Jul17,meters,6,2.5,14,0.15,,10/22/2024 7:39
Hot Springs National Park,HOSP,2024,HOSPAqubug02,HOSPAquBug2024Jul17,meters,7,3,18,0.15,,10/22/2024 7:39
Hot Springs National Park,HOSP,2024,HOSPAqubug02,HOSPAquBug2024Jul17,meters,8,3.5,20,0.22,,10/22/2024 7:39
Hot Springs National Park,HOSP,2024,HOSPAqubug02,HOSPAquBug2024Jul17,meters,9,4,18,0.27,,10/22/2024 7:39
Hot Springs National Park,HOSP,2024,HOSPAqubug02,HOSPAquBug2024Jul17,meters,10,4.5,8,0.01,,10/22/2024 7:39
Hot Springs National Park,HOSP,2024,HOSPAqubug02,HOSPAquBug2024Jul17,meters,11,5,6,0.02,,10/22/2024 7:39
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM01,OZARRMINVE2006JAN03,meters,1,0,2,0,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM01,OZARRMINVE2006JAN03,meters,2,1,14,0.24,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM01,OZARRMINVE2006JAN03,meters,3,2,18,0.33,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM01,OZARRMINVE2006JAN03,meters,4,3,20,0.38,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM01,OZARRMINVE2006JAN03,meters,5,4,22,0.37,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM01,OZARRMINVE2006JAN03,meters,6,5,26,0.26,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM01,OZARRMINVE2006JAN03,meters,7,6,29,0.61,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM01,OZARRMINVE2006JAN03,meters,8,7,24,0.69,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM01,OZARRMINVE2006JAN03,meters,9,8,26,0.39,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM01,OZARRMINVE2006JAN03,meters,10,9,32,0.51,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM01,OZARRMINVE2006JAN03,meters,11,10,44,0.69,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM01,OZARRMINVE2006JAN03,meters,12,11,42,0.54,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM01,OZARRMINVE2006JAN03,meters,13,12,21,0.48,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM01,OZARRMINVE2006JAN03,meters,14,13,12,0.24,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM01,OZARRMINVE2006JAN03,meters,15,14,2,0,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM02,OZARRMINVE2006JAN04,meters,1,0,1,0,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM02,OZARRMINVE2006JAN04,meters,2,2,1,0,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM02,OZARRMINVE2006JAN04,meters,3,4,22,0.32,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM02,OZARRMINVE2006JAN04,meters,4,6,38,0.47,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM02,OZARRMINVE2006JAN04,meters,5,8,64,0.52,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM02,OZARRMINVE2006JAN04,meters,6,10,61,0.54,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM02,OZARRMINVE2006JAN04,meters,7,12,70,0.63,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM02,OZARRMINVE2006JAN04,meters,8,14,80,0.66,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM02,OZARRMINVE2006JAN04,meters,9,16,86,0.64,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM02,OZARRMINVE2006JAN04,meters,10,18,88,0.62,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM02,OZARRMINVE2006JAN04,meters,11,20,82,0.6,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM02,OZARRMINVE2006JAN04,meters,12,22,56,0.5,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM02,OZARRMINVE2006JAN04,meters,13,24,44,0.3,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM02,OZARRMINVE2006JAN04,meters,14,26,38,0.39,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM02,OZARRMINVE2006JAN04,meters,15,28,26,0.21,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM02,OZARRMINVE2006JAN04,meters,16,30,2,0.02,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM03,OZARRMINVE2006JAN05,meters,1,0,2,0,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM03,OZARRMINVE2006JAN05,meters,2,3,48,0.41,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM03,OZARRMINVE2006JAN05,meters,3,6,50,0.52,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM03,OZARRMINVE2006JAN05,meters,4,9,66,0.4,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM03,OZARRMINVE2006JAN05,meters,5,12,72,0.54,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM03,OZARRMINVE2006JAN05,meters,6,15,60,0.51,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM03,OZARRMINVE2006JAN05,meters,7,18,48,0.54,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM03,OZARRMINVE2006JAN05,meters,8,21,46,0.49,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM03,OZARRMINVE2006JAN05,meters,9,24,54,0.49,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM03,OZARRMINVE2006JAN05,meters,10,27,51,0.5,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM03,OZARRMINVE2006JAN05,meters,11,30,50,0.59,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM03,OZARRMINVE2006JAN05,meters,12,33,49,0.51,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM03,OZARRMINVE2006JAN05,meters,13,36,40,0.46,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM03,OZARRMINVE2006JAN05,meters,14,40,26,0.54,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM03,OZARRMINVE2006JAN05,meters,15,43,14,0.24,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM03,OZARRMINVE2006JAN05,meters,16,44,4,0.09,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM06,OZARRMINVE2006JAN20,meters,1,0,2,0,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM06,OZARRMINVE2006JAN20,meters,2,2,26,0.04,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM06,OZARRMINVE2006JAN20,meters,3,4,39,0.37,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM06,OZARRMINVE2006JAN20,meters,4,6,50,0.37,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM06,OZARRMINVE2006JAN20,meters,5,8,62,0.5,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM06,OZARRMINVE2006JAN20,meters,6,10,64,0.47,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM06,OZARRMINVE2006JAN20,meters,7,12,70,0.47,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM06,OZARRMINVE2006JAN20,meters,8,14,72,0.56,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM06,OZARRMINVE2006JAN20,meters,9,16,84,0.57,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM06,OZARRMINVE2006JAN20,meters,10,18,89,0.57,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM06,OZARRMINVE2006JAN20,meters,11,20,100,0.52,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM06,OZARRMINVE2006JAN20,meters,12,22,106,0.7,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM06,OZARRMINVE2006JAN20,meters,13,23,114,0.61,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM06,OZARRMINVE2006JAN20,meters,14,24,113,0.57,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM06,OZARRMINVE2006JAN20,meters,15,26,96,0.43,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM06,OZARRMINVE2006JAN20,meters,16,28,76,0.37,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM06,OZARRMINVE2006JAN20,meters,17,30,47,0.2,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM06,OZARRMINVE2006JAN20,meters,18,32,19,0.05,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVECM06,OZARRMINVE2006JAN20,meters,19,33,2,0,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVEJM01,OZARRMINVE2006JAN11,meters,1,0,2,0.03,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVEJM01,OZARRMINVE2006JAN11,meters,2,1,11,0.44,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVEJM01,OZARRMINVE2006JAN11,meters,3,2,30,0.59,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVEJM01,OZARRMINVE2006JAN11,meters,4,3,32,0.57,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVEJM01,OZARRMINVE2006JAN11,meters,5,4,35,0.77,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVEJM01,OZARRMINVE2006JAN11,meters,6,5,32,0.77,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVEJM01,OZARRMINVE2006JAN11,meters,7,6,40,0.62,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVEJM01,OZARRMINVE2006JAN11,meters,8,7,39,0.76,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVEJM01,OZARRMINVE2006JAN11,meters,9,8,32,0.46,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVEJM01,OZARRMINVE2006JAN11,meters,10,9,28,0.41,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVEJM01,OZARRMINVE2006JAN11,meters,11,10,15,0.23,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVEJM01,OZARRMINVE2006JAN11,meters,12,11,12,0.31,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVEJM01,OZARRMINVE2006JAN11,meters,13,12,9,0.25,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVEJM01,OZARRMINVE2006JAN11,meters,14,13,6,0.03,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVEJM01,OZARRMINVE2006JAN11,meters,15,14,7,0.02,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVEJM01,OZARRMINVE2006JAN11,meters,16,15,1,0,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVEJM02,OZARRMINVE2006JAN12,meters,1,0,2,0,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVEJM02,OZARRMINVE2006JAN12,meters,2,1,4,0,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVEJM02,OZARRMINVE2006JAN12,meters,3,2,15,0.15,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVEJM02,OZARRMINVE2006JAN12,meters,4,3,12,0.18,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVEJM02,OZARRMINVE2006JAN12,meters,5,4,22,0.31,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVEJM02,OZARRMINVE2006JAN12,meters,6,5,28,0.32,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVEJM02,OZARRMINVE2006JAN12,meters,7,6,32,0.4,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVEJM02,OZARRMINVE2006JAN12,meters,8,7,36,0.38,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVEJM02,OZARRMINVE2006JAN12,meters,9,8,36,0.44,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVEJM02,OZARRMINVE2006JAN12,meters,10,9,36,0.44,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVEJM02,OZARRMINVE2006JAN12,meters,11,10,40,0.47,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVEJM02,OZARRMINVE2006JAN12,meters,12,11,43,0.32,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVEJM02,OZARRMINVE2006JAN12,meters,13,12,49,0.51,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVEJM02,OZARRMINVE2006JAN12,meters,14,13,54,0.47,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVEJM02,OZARRMINVE2006JAN12,meters,15,14,60,0.32,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVEJM02,OZARRMINVE2006JAN12,meters,16,15,52,0.41,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVEJM02,OZARRMINVE2006JAN12,meters,17,16,32,0.44,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVEJM02,OZARRMINVE2006JAN12,meters,18,17,18,0.26,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVEJM02,OZARRMINVE2006JAN12,meters,19,18,15,0.26,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVEJM02,OZARRMINVE2006JAN12,meters,20,19,12,0.19,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVEJM02,OZARRMINVE2006JAN12,meters,21,20,2,0,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVEJM02,OZARRMINVE2006JAN12,meters,22,21,2,0,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVEJM03,OZARRMINVE2006JAN10,meters,1,0,2,0,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVEJM03,OZARRMINVE2006JAN10,meters,2,1,66,0.04,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVEJM03,OZARRMINVE2006JAN10,meters,3,2,50,0.41,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVEJM03,OZARRMINVE2006JAN10,meters,4,3,41,0.81,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVEJM03,OZARRMINVE2006JAN10,meters,5,4,42,0.5,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVEJM03,OZARRMINVE2006JAN10,meters,6,5,40,0.73,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVEJM03,OZARRMINVE2006JAN10,meters,7,6,40,0.85,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVEJM03,OZARRMINVE2006JAN10,meters,8,7,38,0.8,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVEJM03,OZARRMINVE2006JAN10,meters,9,8,28,0.79,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVEJM03,OZARRMINVE2006JAN10,meters,10,9,16,0.18,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVEJM03,OZARRMINVE2006JAN10,meters,11,10,12,0.3,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2005,OZARRMINVEJM03,OZARRMINVE2006JAN10,meters,12,11,2,0,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2006,OZARRMINVECM01,OZARRMINVE2006DEC12,meters,1,0,0,0,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2006,OZARRMINVECM01,OZARRMINVE2006DEC12,meters,2,1,40,1.09,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2006,OZARRMINVECM01,OZARRMINVE2006DEC12,meters,3,2,28,1.09,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2006,OZARRMINVECM01,OZARRMINVE2006DEC12,meters,4,3,40,1.21,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2006,OZARRMINVECM01,OZARRMINVE2006DEC12,meters,5,4,42,1.11,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2006,OZARRMINVECM01,OZARRMINVE2006DEC12,meters,6,5,40,1.38,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2006,OZARRMINVECM01,OZARRMINVE2006DEC12,meters,7,6,40,1.34,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2006,OZARRMINVECM01,OZARRMINVE2006DEC12,meters,8,7,40,1.32,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2006,OZARRMINVECM01,OZARRMINVE2006DEC12,meters,9,8,44,1.12,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2006,OZARRMINVECM01,OZARRMINVE2006DEC12,meters,10,9,38,1.16,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2006,OZARRMINVECM01,OZARRMINVE2006DEC12,meters,11,10,32,1.06,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2006,OZARRMINVECM01,OZARRMINVE2006DEC12,meters,12,11,30,0.99,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2006,OZARRMINVECM01,OZARRMINVE2006DEC12,meters,13,12,24,0.8,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2006,OZARRMINVECM01,OZARRMINVE2006DEC12,meters,14,13,26,0.85,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2006,OZARRMINVECM01,OZARRMINVE2006DEC12,meters,15,14,18,0.73,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2006,OZARRMINVECM01,OZARRMINVE2006DEC12,meters,16,15,10,0.24,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2006,OZARRMINVECM02,OZARRMINVE2006DEC22,meters,1,0,0,0,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2006,OZARRMINVECM02,OZARRMINVE2006DEC22,meters,2,2,16,0.06,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2006,OZARRMINVECM02,OZARRMINVE2006DEC22,meters,3,4,28,0.39,,10/5/2020 11:46
Ozark National Scenic Riverways - RIVERS,OZAR,2006,OZARRMINVECM02,OZARRMINVE2006DEC22,meters,4,6,38,0.49,,10/5/2020 11:46
