ParkName,ParkCode,LocationID,PeriodID,EventID,ChannelType,DischargeNo,DistanceFromBank_m,Depth_cm,Velocity_ms,Comments
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2007Jul23,OZRSSPRNGS2007Jul25,main,11,10.00,42,0.30,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2007Jul23,OZRSSPRNGS2007Jul25,main,12,11.00,10,0.10,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2007Jul23,OZRSSPRNGS2007Jul25,main,13,12.00,28,0.19,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2007Jul23,OZRSSPRNGS2007Jul25,main,14,13.00,30,0.44,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2007Jul23,OZRSSPRNGS2007Jul25,main,15,14.00,18,0.05,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2007Jul23,OZRSSPRNGS2007Jul25,main,16,15.00,4,0.15,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2007Jul23,OZRSSPRNGS2007Jul25,main,17,16.00,2,0.00,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2008Jul21,OZRSSPRNGS2008Jul23,main,1,0.00,0,0.00,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2008Jul21,OZRSSPRNGS2008Jul23,main,2,1.00,12,0.12,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2008Jul21,OZRSSPRNGS2008Jul23,main,3,2.00,18,0.12,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2008Jul21,OZRSSPRNGS2008Jul23,main,4,3.00,21,0.03,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2008Jul21,OZRSSPRNGS2008Jul23,main,5,4.00,26,0.11,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2008Jul21,OZRSSPRNGS2008Jul23,main,6,5.00,40,0.40,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2008Jul21,OZRSSPRNGS2008Jul23,main,7,6.00,42,0.43,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2008Jul21,OZRSSPRNGS2008Jul23,main,8,7.00,46,0.39,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2008Jul21,OZRSSPRNGS2008Jul23,main,9,8.00,52,0.76,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2008Jul21,OZRSSPRNGS2008Jul23,main,10,9.00,50,0.78,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2008Jul21,OZRSSPRNGS2008Jul23,main,11,10.00,48,0.39,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2008Jul21,OZRSSPRNGS2008Jul23,main,12,11.00,33,0.30,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2008Jul21,OZRSSPRNGS2008Jul23,main,13,12.00,32,0.63,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2008Jul21,OZRSSPRNGS2008Jul23,main,14,13.00,22,0.25,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2008Jul21,OZRSSPRNGS2008Jul23,main,15,14.00,24,0.52,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2008Jul21,OZRSSPRNGS2008Jul23,main,16,15.00,20,0.57,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2008Jul21,OZRSSPRNGS2008Jul23,main,17,16.00,16,0.24,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2008Jul21,OZRSSPRNGS2008Jul23,main,18,17.00,12,0.14,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2008Jul21,OZRSSPRNGS2008Jul23,main,19,18.00,2,0.00,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2009Jul27,OZRSSPRNGS2009Jul28,main,1,0.00,0,0.00,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2009Jul27,OZRSSPRNGS2009Jul28,main,2,1.00,22,0.61,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2009Jul27,OZRSSPRNGS2009Jul28,main,3,2.00,46,1.06,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2009Jul27,OZRSSPRNGS2009Jul28,main,4,3.00,30,1.00,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2009Jul27,OZRSSPRNGS2009Jul28,main,5,4.00,28,1.37,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2009Jul27,OZRSSPRNGS2009Jul28,main,6,5.00,20,1.06,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2009Jul27,OZRSSPRNGS2009Jul28,main,7,6.00,30,0.26,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2009Jul27,OZRSSPRNGS2009Jul28,main,8,6.50,20,0.37,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2010Jul26,OZRSSPRNGS2010Jul29,main,1,0.00,0,0.00,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2010Jul26,OZRSSPRNGS2010Jul29,main,2,1.00,32,0.11,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2010Jul26,OZRSSPRNGS2010Jul29,main,3,2.00,42,0.14,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2010Jul26,OZRSSPRNGS2010Jul29,main,4,3.00,64,0.02,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2010Jul26,OZRSSPRNGS2010Jul29,main,5,4.00,80,0.18,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2010Jul26,OZRSSPRNGS2010Jul29,main,6,5.00,79,0.23,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2010Jul26,OZRSSPRNGS2010Jul29,main,7,6.00,94,0.20,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2010Jul26,OZRSSPRNGS2010Jul29,main,8,7.00,90,0.13,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2010Jul26,OZRSSPRNGS2010Jul29,main,9,8.00,100,0.16,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2010Jul26,OZRSSPRNGS2010Jul29,main,10,9.00,101,0.16,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2010Jul26,OZRSSPRNGS2010Jul29,main,11,10.00,94,0.30,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2010Jul26,OZRSSPRNGS2010Jul29,main,12,11.00,8,0.00,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2010Jul26,OZRSSPRNGS2010Jul29,main,13,12.00,46,0.19,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2010Jul26,OZRSSPRNGS2010Jul29,main,14,13.00,23,0.03,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2010Jul26,OZRSSPRNGS2010Jul29,main,15,13.50,30,0.00,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2011Jul25,OZRSSPRNGS2011Jul27,main,1,0.00,0,0.00,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2011Jul25,OZRSSPRNGS2011Jul27,main,2,1.00,8,0.24,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2011Jul25,OZRSSPRNGS2011Jul27,main,3,2.00,16,0.02,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2011Jul25,OZRSSPRNGS2011Jul27,main,4,3.00,16,0.09,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2011Jul25,OZRSSPRNGS2011Jul27,main,5,4.00,23,0.31,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2011Jul25,OZRSSPRNGS2011Jul27,main,6,5.00,26,0.22,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2011Jul25,OZRSSPRNGS2011Jul27,main,7,6.00,28,0.03,Eddy
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2011Jul25,OZRSSPRNGS2011Jul27,main,8,7.00,38,0.07,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2011Jul25,OZRSSPRNGS2011Jul27,main,9,8.00,48,0.46,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2011Jul25,OZRSSPRNGS2011Jul27,main,10,9.00,44,0.42,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2011Jul25,OZRSSPRNGS2011Jul27,main,11,10.00,45,0.33,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2011Jul25,OZRSSPRNGS2011Jul27,main,12,11.00,42,1.06,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2011Jul25,OZRSSPRNGS2011Jul27,main,13,12.00,51,0.55,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2011Jul25,OZRSSPRNGS2011Jul27,main,14,13.00,40,0.14,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2011Jul25,OZRSSPRNGS2011Jul27,main,15,14.00,34,0.46,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2011Jul25,OZRSSPRNGS2011Jul27,main,16,15.00,28,0.10,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2011Jul25,OZRSSPRNGS2011Jul27,main,17,16.00,28,0.33,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2011Jul25,OZRSSPRNGS2011Jul27,main,18,17.00,17,0.17,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2011Jul25,OZRSSPRNGS2011Jul27,main,19,18.00,14,0.01,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2011Jul25,OZRSSPRNGS2011Jul27,main,20,19.00,1,0.00,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2012Jul23,OZRSSPRNGS2012Jul25,main,1,0.00,0,0.00,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2012Jul23,OZRSSPRNGS2012Jul25,main,2,1.00,8,0.00,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2012Jul23,OZRSSPRNGS2012Jul25,main,3,2.00,33,0.00,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2012Jul23,OZRSSPRNGS2012Jul25,main,4,3.00,28,0.02,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2012Jul23,OZRSSPRNGS2012Jul25,main,5,4.00,51,0.11,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2012Jul23,OZRSSPRNGS2012Jul25,main,6,5.00,50,0.00,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2012Jul23,OZRSSPRNGS2012Jul25,main,7,6.00,56,0.12,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2012Jul23,OZRSSPRNGS2012Jul25,main,8,7.00,56,0.02,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2012Jul23,OZRSSPRNGS2012Jul25,main,9,8.00,65,0.20,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2012Jul23,OZRSSPRNGS2012Jul25,main,10,9.00,66,0.07,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2012Jul23,OZRSSPRNGS2012Jul25,main,11,10.00,50,0.11,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2012Jul23,OZRSSPRNGS2012Jul25,main,12,11.00,24,0.00,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2012Jul23,OZRSSPRNGS2012Jul25,main,13,12.00,20,0.00,behind boulder
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2012Jul23,OZRSSPRNGS2012Jul25,main,14,13.00,20,0.00,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2012Jul23,OZRSSPRNGS2012Jul25,main,15,14.00,6,0.00,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2013Jul29,OZRSSPRNGS2013Sep13,main,1,0.00,0,0.00,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2013Jul29,OZRSSPRNGS2013Sep13,main,2,1.00,8,0.00,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2013Jul29,OZRSSPRNGS2013Sep13,main,3,2.00,16,0.02,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2013Jul29,OZRSSPRNGS2013Sep13,main,4,3.00,28,0.13,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2013Jul29,OZRSSPRNGS2013Sep13,main,5,4.00,30,0.85,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2013Jul29,OZRSSPRNGS2013Sep13,main,6,5.00,26,0.44,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2013Jul29,OZRSSPRNGS2013Sep13,main,7,6.00,16,0.79,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2013Jul29,OZRSSPRNGS2013Sep13,main,8,7.00,24,0.85,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2013Jul29,OZRSSPRNGS2013Sep13,main,9,8.00,22,0.75,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2013Jul29,OZRSSPRNGS2013Sep13,main,10,9.00,23,1.10,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2013Jul29,OZRSSPRNGS2013Sep13,main,11,10.00,22,1.14,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2013Jul29,OZRSSPRNGS2013Sep13,main,12,11.00,36,0.87,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2013Jul29,OZRSSPRNGS2013Sep13,main,13,12.00,30,0.85,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2013Jul29,OZRSSPRNGS2013Sep13,main,14,13.00,18,0.28,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2013Jul29,OZRSSPRNGS2013Sep13,main,15,14.00,36,0.63,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2013Jul29,OZRSSPRNGS2013Sep13,main,16,15.00,20,0.70,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2013Jul29,OZRSSPRNGS2013Sep13,main,17,16.00,13,0.09,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2013Jul29,OZRSSPRNGS2013Sep13,main,18,17.00,9,0.16,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2013Jul29,OZRSSPRNGS2013Sep13,main,19,18.00,2,0.00,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2014Jul28,OZRSSPRNGS2014Jul30,main,1,0.00,0,0.00,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2014Jul28,OZRSSPRNGS2014Jul30,main,2,1.00,18,-0.01,Eddy along bank
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2014Jul28,OZRSSPRNGS2014Jul30,main,3,2.00,40,0.01,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2014Jul28,OZRSSPRNGS2014Jul30,main,4,3.00,38,0.19,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2014Jul28,OZRSSPRNGS2014Jul30,main,5,4.00,60,0.20,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2014Jul28,OZRSSPRNGS2014Jul30,main,6,5.00,61,0.19,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2014Jul28,OZRSSPRNGS2014Jul30,main,7,6.00,54,0.20,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2014Jul28,OZRSSPRNGS2014Jul30,main,8,7.00,59,0.22,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2014Jul28,OZRSSPRNGS2014Jul30,main,9,8.00,68,0.28,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2014Jul28,OZRSSPRNGS2014Jul30,main,10,9.00,72,0.22,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2014Jul28,OZRSSPRNGS2014Jul30,main,11,10.00,46,0.15,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2014Jul28,OZRSSPRNGS2014Jul30,main,12,11.00,24,0.03,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2014Jul28,OZRSSPRNGS2014Jul30,main,13,12.00,27,0.01,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2014Jul28,OZRSSPRNGS2014Jul30,main,14,13.00,28,0.24,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2014Jul28,OZRSSPRNGS2014Jul30,main,15,14.00,13,0.05,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2015Jul27,OZRSSPRNGS2015Aug06,main,1,0.00,0,0.00,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2015Jul27,OZRSSPRNGS2015Aug06,main,2,1.00,12,0.09,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2015Jul27,OZRSSPRNGS2015Aug06,main,3,2.00,14,0.75,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2015Jul27,OZRSSPRNGS2015Aug06,main,4,3.00,18,0.80,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2015Jul27,OZRSSPRNGS2015Aug06,main,5,4.00,22,0.48,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2015Jul27,OZRSSPRNGS2015Aug06,main,6,5.00,35,0.79,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2015Jul27,OZRSSPRNGS2015Aug06,main,7,6.00,38,0.95,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2015Jul27,OZRSSPRNGS2015Aug06,main,8,7.00,24,0.75,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2015Jul27,OZRSSPRNGS2015Aug06,main,9,8.00,20,1.16,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2015Jul27,OZRSSPRNGS2015Aug06,main,10,9.00,32,0.68,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2015Jul27,OZRSSPRNGS2015Aug06,main,11,10.00,26,0.71,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2015Jul27,OZRSSPRNGS2015Aug06,main,12,11.00,28,0.40,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2015Jul27,OZRSSPRNGS2015Aug06,main,13,12.00,38,1.48,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2015Jul27,OZRSSPRNGS2015Aug06,main,14,13.00,30,1.18,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2015Jul27,OZRSSPRNGS2015Aug06,main,15,14.00,38,0.76,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2015Jul27,OZRSSPRNGS2015Aug06,main,16,15.00,36,0.51,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2015Jul27,OZRSSPRNGS2015Aug06,main,17,16.00,34,0.49,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2015Jul27,OZRSSPRNGS2015Aug06,main,18,17.00,12,0.14,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2016Jul25,OZRSSPRNGS2016Jul27,main,1,0.00,0,0.00,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2016Jul25,OZRSSPRNGS2016Jul27,main,2,1.00,14,0.33,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2016Jul25,OZRSSPRNGS2016Jul27,main,3,2.00,13,0.02,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2016Jul25,OZRSSPRNGS2016Jul27,main,4,3.00,16,0.10,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2016Jul25,OZRSSPRNGS2016Jul27,main,5,4.00,34,0.57,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2016Jul25,OZRSSPRNGS2016Jul27,main,6,5.00,46,1.11,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2016Jul25,OZRSSPRNGS2016Jul27,main,7,6.00,27,0.62,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2016Jul25,OZRSSPRNGS2016Jul27,main,8,7.00,23,0.65,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2016Jul25,OZRSSPRNGS2016Jul27,main,9,8.00,30,0.25,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2016Jul25,OZRSSPRNGS2016Jul27,main,10,9.00,22,0.44,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2016Jul25,OZRSSPRNGS2016Jul27,main,11,10.00,22,0.37,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2016Jul25,OZRSSPRNGS2016Jul27,main,12,11.00,31,0.76,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2016Jul25,OZRSSPRNGS2016Jul27,main,13,12.00,38,0.94,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2016Jul25,OZRSSPRNGS2016Jul27,main,14,13.00,32,1.18,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2016Jul25,OZRSSPRNGS2016Jul27,main,15,14.00,34,0.80,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2016Jul25,OZRSSPRNGS2016Jul27,main,16,15.00,25,0.19,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2016Jul25,OZRSSPRNGS2016Jul27,main,17,16.00,26,0.31,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2016Jul25,OZRSSPRNGS2016Jul27,main,18,17.00,17,0.16,
